date,levels
2024-04-02,"8750.65685889802,8871.458489708655,9051.657274710195,9337.37229949545,9570.674422747968,9702.796284782813,9872.772193014529,10137.967611556389"
2024-04-03,"8750.65685889802,8871.458489708655,9051.657274710195,9337.37229949545,9570.674422747968,9702.796284782813,9872.772193014529,10137.967611556389"
2024-04-04,"8750.65685889802,8871.458489708655,9051.657274710195,9337.37229949545,9570.674422747968,9702.796284782813,9863.75230907537,10137.967611556389"
2024-04-05,"8750.65685889802,8871.458489708655,9059.93454035076,9337.37229949545,9570.674422747968,9702.796284782813,9863.75230907537,10137.967611556389"
2024-04-16,"8750.65685889802,8871.458489708655,9059.93454035076,9337.37229949545,9570.674422747968,9702.796284782813,9863.75230907537,10137.967611556389"
2024-04-17,"8750.65685889802,8871.458489708655,9059.93454035076,9337.37229949545,9570.674422747968,9702.796284782813,9863.75230907537,10137.967611556389"
2024-04-18,"8750.65685889802,8871.458489708655,9068.219375116447,9337.37229949545,9570.674422747968,9702.796284782813,9863.75230907537,10137.967611556389"
2024-04-19,"8750.65685889802,8871.458489708655,9051.657274710195,9337.37229949545,9570.674422747968,9702.796284782813,9863.75230907537,10137.967611556389"
2024-04-22,"8750.65685889802,8871.458489708655,9051.657274710195,9345.910836534817,9570.674422747968,9702.796284782813,9863.75230907537,10137.967611556389"
2024-04-23,"8750.65685889802,8871.458489708655,9051.657274710195,9345.910836534817,9570.674422747968,9702.796284782813,9863.75230907537,10137.967611556389"
2024-04-24,"8750.65685889802,8871.458489708655,9051.657274710195,9345.910836534817,9570.674422747968,9702.796284782813,9863.75230907537,10137.967611556389"
2024-04-25,"8750.65685889802,8871.458489708655,9051.657274710195,9345.910836534817,9570.674422747968,9702.796284782813,9863.75230907537,10137.967611556389"
2024-04-26,"8750.65685889802,8871.458489708655,9051.657274710195,9345.910836534817,9570.674422747968,9623.305893776302,9702.796284782813,9863.75230907537,10137.967611556389"
2024-04-29,"8750.65685889802,8879.5709730153,9051.657274710195,9345.910836534817,9570.674422747968,9623.305893776302,9702.796284782813,9809.805796347191,10137.967611556389"
2024-04-30,"8750.65685889802,8879.5709730153,9051.657274710195,9345.910836534817,9570.674422747968,9623.305893776302,9702.796284782813,9800.843439268665,10137.967611556389"
2024-05-02,"8750.65685889802,8879.5709730153,9051.657274710195,9345.910836534817,9561.930538981082,9623.305893776302,9702.796284782813,9800.843439268665,9954.32322450034,10137.967611556389"
2024-05-03,"8750.65685889802,8879.5709730153,9051.657274710195,9345.910836534817,9561.930538981082,9623.305893776302,9702.796284782813,9800.843439268665,9954.32322450034,10137.967611556389"
2024-05-06,"8879.5709730153,9051.657274710195,9345.910836534817,9561.930538981082,9623.305893776302,9702.796284782813,9800.843439268665,10137.967611556389"
2024-05-07,"8750.65685889802,8879.5709730153,9051.657274710195,9345.910836534817,9561.930538981082,9623.305893776302,9702.796284782813,9800.843439268665,10137.967611556389"
2024-05-08,"8879.5709730153,9051.657274710195,9354.457181618292,9561.930538981082,9623.305893776302,9702.796284782813,9800.843439268665,10137.967611556389"
2024-05-13,"8881.335195811585,9053.083473825976,9349.455772240657,9546.865426196879,9621.963978178153,9706.099867917357,9799.499323600998,10137.944275932388"
2024-05-14,"8881.335195811585,9053.083473825976,9349.455772240657,9546.865426196879,9621.963978178153,9706.099867917357,9799.499323600998,10137.944275932388"
2024-05-15,"8873.606345384627,9053.083473825976,9349.455772240657,9546.865426196879,9621.963978178153,9706.099867917357,9799.499323600998,10137.944275932388"
2024-05-16,"8873.606345384627,9060.968647604095,9349.455772240657,9546.865426196879,9621.963978178153,9706.099867917357,9799.499323600998,10137.944275932388"
2024-05-17,"8873.606345384627,9060.968647604095,9349.455772240657,9546.865426196879,9621.963978178153,9706.099867917357,9799.499323600998,10137.944275932388"
2024-05-20,"8873.606345384627,9060.968647604095,9349.455772240657,9546.865426196879,9621.963978178153,9706.099867917357,9799.499323600998,10137.944275932388"
2024-05-21,"8873.606345384627,9060.968647604095,9365.749489055133,9546.865426196879,9621.963978178153,9706.099867917357,9799.499323600998,10137.944275932388"
2024-05-22,"8873.606345384627,9060.968647604095,9365.749489055133,9546.865426196879,9621.963978178153,9706.099867917357,9799.499323600998,10137.944275932388"
2024-05-27,"8920.080541927417,9060.968647604095,9365.749489055133,9546.865426196879,9621.963978178153,9706.099867917357,9799.499323600998,10137.944275932388"
2024-05-28,"8881.335195811585,9060.968647604095,9365.749489055133,9546.865426196879,9621.963978178153,9706.099867917357,9799.499323600998,10137.944275932388"
2024-05-29,"8881.335195811585,9068.860689314637,9365.749489055133,9546.865426196879,9621.963978178153,9706.099867917357,9799.499323600998,10137.944275932388"
2024-05-30,"8881.335195811585,9365.749489055133,9546.865426196879,9621.963978178153,9706.099867917357,9799.499323600998,10137.944275932388"
2024-05-31,"8881.335195811585,9365.749489055133,9546.865426196879,9621.963978178153,9706.099867917357,9799.499323600998,10137.944275932388"
2024-06-03,"8920.080541927417,9365.749489055133,9546.865426196879,9621.963978178153,9706.099867917357,9799.499323600998,10137.944275932388"
2024-06-04,"8920.080541927417,9349.455772240657,9546.865426196879,9621.963978178153,9706.099867917357,9799.499323600998,10137.944275932388"
2024-06-05,"8920.080541927417,9349.455772240657,9472.35301156994,9546.865426196879,9621.963978178153,9706.099867917357,9799.499323600998,9954.277398730766,10137.944275932388"
2024-06-06,"8896.813097856393,9349.455772240657,9472.35301156994,9546.865426196879,9621.963978178153,9706.099867917357,9799.499323600998,9954.277398730766,10137.944275932388"
2024-06-07,"8896.813097856393,9349.455772240657,9472.35301156994,9546.865426196879,9621.963978178153,9706.099867917357,9799.499323600998,9954.277398730766,10137.944275932388"
2024-06-10,"8750.855495317055,8896.813097856393,9349.455772240657,9472.35301156994,9546.865426196879,9621.963978178153,9706.099867917357,9799.499323600998,9954.277398730766,10137.944275932388"
2024-06-11,"8750.855495317055,8904.56216120601,9349.455772240657,9472.35301156994,9546.865426196879,9621.963978178153,9706.099867917357,9799.499323600998,9954.277398730766,10137.944275932388"
2024-06-12,"8750.855495317055,9349.455772240657,9472.35301156994,9546.865426196879,9621.963978178153,9706.099867917357,9799.499323600998,9954.277398730766,10137.944275932388"
2024-06-13,"8750.855495317055,9349.455772240657,9472.35301156994,9546.865426196879,9621.963978178153,9706.099867917357,9799.499323600998,9954.277398730766,10137.944275932388"
2024-06-14,"8750.855495317055,9349.455772240657,9472.35301156994,9546.865426196879,9621.963978178153,9697.653278248763,9799.499323600998,9954.277398730766,10137.944275932388"
2024-06-19,"8750.855495317055,9053.083473825976,9349.455772240657,9472.35301156994,9546.865426196879,9621.963978178153,9697.653278248763,9799.499323600998,9954.277398730766,10137.944275932388"
2024-06-20,"8750.855495317055,9053.083473825976,9349.455772240657,9472.35301156994,9546.865426196879,9621.963978178153,9697.653278248763,9799.499323600998,9954.277398730766,10137.944275932388"
2024-06-21,"8750.855495317055,9053.083473825976,9349.455772240657,9472.35301156994,9546.865426196879,9697.653278248763,9799.499323600998,9954.277398730766,10137.944275932388"
2024-06-24,"8750.855495317055,9053.083473825976,9349.455772240657,9472.35301156994,9546.865426196879,9697.653278248763,9799.499323600998,9954.277398730766,10137.944275932388"
2024-06-25,"9053.083473825976,9349.455772240657,9472.35301156994,9546.865426196879,9697.653278248763,9799.499323600998,9954.277398730766,10129.121880063074"
2024-06-26,"9053.083473825976,9252.287022577595,9349.455772240657,9472.35301156994,9546.865426196879,9697.653278248763,9799.499323600998,9954.277398730766,10129.121880063074"
2024-06-27,"9053.083473825976,9252.287022577595,9349.455772240657,9472.35301156994,9546.865426196879,9697.653278248763,9799.499323600998,9954.277398730766,10076.348499952068,10146.774356048156"
2024-06-28,"9049.5797466255,9199.963780802407,9250.645100048621,9301.605615624489,9475.679021156857,9600.124347421195,9699.524060323996,9799.952958117286,9949.132657187702,10072.876312523847,10149.253882353516"
2024-07-01,"9199.963780802407,9250.645100048621,9301.605615624489,9475.679021156857,9600.124347421195,9699.524060323996,9799.952958117286,9874.261087013443,9949.132657187702,10072.876312523847,10149.253882353516"
2024-07-02,"9199.963780802407,9250.645100048621,9301.605615624489,9475.679021156857,9600.124347421195,9699.524060323996,9799.952958117286,9874.261087013443,9949.132657187702,10072.876312523847,10149.253882353516"
2024-07-03,"9199.963780802407,9250.645100048621,9301.605615624489,9475.679021156857,9600.124347421195,9699.524060323996,9799.952958117286,9874.261087013443,9949.132657187702,9997.07351727768,10072.876312523847,10149.253882353516"
2024-07-04,"9199.963780802407,9301.605615624489,9475.679021156857,9600.124347421195,9699.524060323996,9799.952958117286,9949.132657187702,9997.07351727768,10072.876312523847,10149.253882353516"
2024-07-05,"9199.963780802407,9352.846865583708,9475.679021156857,9600.124347421195,9699.524060323996,9799.952958117286,9949.132657187702,9997.07351727768,10072.876312523847,10149.253882353516"
2024-07-08,"9199.963780802407,9352.846865583708,9475.679021156857,9600.124347421195,9699.524060323996,9799.952958117286,9949.132657187702,9997.07351727768,10072.876312523847,10149.253882353516"
2024-07-09,"9199.963780802407,9301.605615624489,9352.846865583708,9475.679021156857,9600.124347421195,9699.524060323996,9799.952958117286,9874.261087013443,9949.132657187702,9997.07351727768,10072.876312523847,10149.253882353516"
2024-07-10,"9199.963780802407,9301.605615624489,9352.846865583708,9475.679021156857,9600.124347421195,9699.524060323996,9799.952958117286,9949.132657187702,9997.07351727768,10072.876312523847"
2024-07-11,"9199.963780802407,9301.605615624489,9352.846865583708,9423.764813190604,9475.679021156857,9600.124347421195,9699.524060323996,9799.952958117286,9949.132657187702,9997.07351727768,10072.876312523847"
2024-07-12,"9199.963780802407,9301.605615624489,9352.846865583708,9423.764813190604,9475.679021156857,9600.124347421195,9699.524060323996,9799.952958117286,9949.132657187702,9997.07351727768,10072.876312523847"
2024-07-15,"9199.963780802407,9301.605615624489,9352.846865583708,9475.679021156857,9600.124347421195,9699.524060323996,9799.952958117286,9949.132657187702,9997.07351727768,10072.876312523847"
2024-07-16,"9199.963780802407,9301.605615624489,9352.846865583708,9475.679021156857,9600.124347421195,9699.524060323996,9799.952958117286,9874.261087013443,9949.132657187702,9997.07351727768,10072.876312523847"
2024-07-17,"9199.963780802407,9301.605615624489,9352.846865583708,9475.679021156857,9600.124347421195,9699.524060323996,9799.952958117286,9949.132657187702,10072.876312523847"
2024-07-18,"9199.963780802407,9301.605615624489,9352.846865583708,9475.679021156857,9547.528343402788,9600.124347421195,9699.524060323996,9799.952958117286,9949.132657187702,10072.876312523847"
2024-07-19,"9199.963780802407,9301.605615624489,9352.846865583708,9475.679021156857,9547.528343402788,9600.124347421195,9699.524060323996,9799.952958117286,9949.132657187702,10072.876312523847"
2024-07-22,"9199.963780802407,9301.605615624489,9352.846865583708,9475.679021156857,9547.528343402788,9600.124347421195,9699.524060323996,9799.952958117286,9949.132657187702,10072.876312523847"
2024-07-23,"9199.963780802407,9301.605615624489,9352.846865583708,9475.679021156857,9527.879217265023,9600.124347421195,9699.524060323996,9799.952958117286,9949.132657187702,10072.876312523847"
2024-07-24,"9199.963780802407,9301.605615624489,9352.846865583708,9475.679021156857,9527.879217265023,9600.124347421195,9699.524060323996,9799.952958117286,9949.132657187702,10072.876312523847"
2024-07-25,"9199.963780802407,9352.846865583708,9475.679021156857,9527.879217265023,9600.124347421195,9699.524060323996,9799.952958117286,9949.132657187702,10072.876312523847"
2024-07-26,"9199.963780802407,9352.846865583708,9527.879217265023,9600.124347421195,9699.524060323996,9799.952958117286,9949.132657187702,10072.876312523847"
2024-07-29,"9352.846865583708,9527.879217265023,9600.124347421195,9699.524060323996,9799.952958117286,9949.132657187702,10072.876312523847"
2024-07-30,"9352.846865583708,9527.879217265023,9600.124347421195,9699.524060323996,9799.952958117286,9949.132657187702,10072.876312523847"
2024-07-31,"9352.846865583708,9527.879217265023,9600.124347421195,9699.524060323996,9799.952958117286,9949.132657187702,10072.876312523847"
2024-08-01,"9352.200744118001,9526.661798683119,9601.448473337216,9704.377344933428,9801.439578019144,9948.856221268617,10076.97678885256"
2024-08-02,"9352.200744118001,9526.661798683119,9601.448473337216,9704.377344933428,9801.439578019144,9948.856221268617,10076.97678885256"
2024-08-05,"9352.200744118001,9526.661798683119,9601.448473337216,9704.377344933428,9801.439578019144,9871.363551754579,9948.856221268617,10076.97678885256"
2024-08-06,"9352.200744118001,9472.637630614949,9601.448473337216,9704.377344933428,9801.439578019144,9871.363551754579,9948.856221268617,9998.486174993874,10076.97678885256"
2024-08-07,"9352.200744118001,9472.637630614949,9601.448473337216,9704.377344933428,9801.439578019144,9871.363551754579,9948.856221268617,9998.486174993874,10076.97678885256"
2024-08-08,"9299.165916653325,9472.637630614949,9601.448473337216,9704.377344933428,9801.439578019144,9871.363551754579,9948.856221268617,9998.486174993874,10076.97678885256"
2024-08-09,"9299.165916653325,9472.637630614949,9601.448473337216,9704.377344933428,9801.439578019144,9871.363551754579,9948.856221268617,9998.486174993874,10076.97678885256"
2024-08-12,"9299.165916653325,9472.637630614949,9601.448473337216,9704.377344933428,9801.439578019144,9871.363551754579,9948.856221268617,9998.486174993874,10076.97678885256"
2024-08-13,"9299.165916653325,9472.637630614949,9601.448473337216,9704.377344933428,9801.439578019144,9871.363551754579,9948.856221268617,9998.486174993874,10076.97678885256"
2024-08-14,"9299.165916653325,9472.637630614949,9601.448473337216,9801.439578019144,9871.363551754579,9948.856221268617,9998.486174993874,10076.97678885256"
2024-08-15,"9299.165916653325,9472.637630614949,9601.448473337216,9801.439578019144,9871.363551754579,9948.856221268617,9998.486174993874,10076.97678885256"
2024-08-16,"9299.165916653325,9472.637630614949,9601.448473337216,9801.439578019144,9871.363551754579,9948.856221268617,9998.486174993874,10076.97678885256,10323.50112698361"
2024-08-19,"9299.165916653325,9472.637630614949,9601.448473337216,9801.439578019144,9871.363551754579,9948.856221268617,9998.486174993874,10076.97678885256,10323.50112698361"
2024-08-20,"9302.615248698497,9475.109844215043,9601.283054845999,9800.900289557974,9873.193499136865,9953.332082022138,9997.317864172373,10078.463937766337,10318.289646195644"
2024-08-21,"9302.615248698497,9475.109844215043,9601.283054845999,9800.900289557974,9873.193499136865,9953.332082022138,9997.317864172373,10078.463937766337,10318.289646195644"
2024-08-22,"9302.615248698497,9475.109844215043,9601.283054845999,9873.193499136865,9953.332082022138,9997.317864172373,10078.463937766337,10325.875457366332"
2024-08-23,"9302.615248698497,9475.109844215043,9601.283054845999,9800.900289557974,9873.193499136865,9953.332082022138,9997.317864172373,10078.463937766337,10325.875457366332"
2024-08-26,"9302.615248698497,9475.109844215043,9601.283054845999,9800.900289557974,9873.193499136865,9953.332082022138,9997.317864172373,10078.463937766337,10325.875457366332"
2024-08-27,"9302.615248698497,9475.109844215043,9601.283054845999,9800.900289557974,9953.332082022138,9997.317864172373,10078.463937766337,10325.875457366332"
2024-08-28,"9302.615248698497,9475.109844215043,9601.283054845999,9800.900289557974,9953.332082022138,9997.317864172373,10078.463937766337,10325.875457366332"
2024-08-29,"9302.615248698497,9475.109844215043,9601.283054845999,9800.900289557974,9946.019956478392,9997.317864172373,10078.463937766337,10325.875457366332"
2024-08-30,"9302.615248698497,9475.109844215043,9601.283054845999,9800.900289557974,9946.019956478392,9997.317864172373,10078.463937766337,10325.875457366332"
2024-09-02,"9302.615248698497,9475.109844215043,9601.283054845999,9800.900289557974,9946.019956478392,9997.317864172373,10078.463937766337,10325.875457366332"
2024-09-03,"9302.615248698497,9475.109844215043,9601.283054845999,9800.900289557974,9946.019956478392,9997.317864172373,10078.463937766337,10325.875457366332"
2024-09-04,"9302.615248698497,9475.109844215043,9601.283054845999,9800.900289557974,9946.019956478392,9997.317864172373,10078.463937766337,10325.875457366332"
2024-09-05,"9302.615248698497,9475.109844215043,9601.283054845999,9800.900289557974,9946.019956478392,10078.463937766337,10325.875457366332"
2024-09-06,"9302.615248698497,9475.109844215043,9601.283054845999,9800.900289557974,9946.019956478392,10078.463937766337,10325.875457366332"
2024-09-09,"9302.615248698497,9475.109844215043,9601.283054845999,9800.900289557974,9946.019956478392,10078.463937766337,10325.875457366332"
2024-09-10,"9302.615248698497,9475.109844215043,9601.283054845999,9800.900289557974,9946.019956478392,10078.463937766337,10325.875457366332"
2024-09-11,"9302.615248698497,9475.109844215043,9601.283054845999,9800.900289557974,9946.019956478392,10078.463937766337,10325.875457366332"
2024-09-12,"9298.512660192991,9476.597320671883,9599.63910882864,9798.350301067198,10077.35582464397,10325.056504298072,10427.415663399672"
2024-09-13,"9298.512660192991,9476.597320671883,9599.63910882864,9798.350301067198,10077.35582464397,10325.056504298072,10427.415663399672"
2024-09-17,"9303.279510160679,9476.973887018083,9601.965939413016,9803.879793642569,10079.718412742535,10323.456977312757,10427.415845015817"
2024-09-18,"9303.787774595845,9475.2200024348,9601.878735595008,9803.180983244092,10075.376439116477,10320.810726658094,10424.110330060052"
2024-09-19,"9297.876803158699,9477.683165266788,9605.61256074629,9800.751649179281,10076.763425634656,10320.935434709683,10420.25292891275"
2024-09-20,"9297.876803158699,9477.683165266788,9605.61256074629,9800.751649179281,10076.763425634656,10320.935434709683,10420.25292891275"
2024-09-23,"9295.993792593496,9480.10147431866,9601.722287992976,9801.491320587684,10074.33028548747,10193.57403769174,10324.34803542498,10426.083931567144"
2024-09-24,"9295.993792593496,9480.10147431866,9601.722287992976,9801.491320587684,10074.33028548747,10324.34803542498,10426.083931567144"
2024-09-25,"9295.993792593496,9480.10147431866,9601.722287992976,9801.491320587684,10074.33028548747,10324.34803542498,10426.083931567144"
2024-09-26,"9295.993792593496,9480.10147431866,9601.722287992976,9801.491320587684,10074.33028548747,10324.34803542498,10426.083931567144"
2024-09-27,"9295.993792593496,9480.10147431866,9601.722287992976,9801.491320587684,10074.33028548747,10324.34803542498,10426.083931567144"
2024-09-30,"9295.993792593496,9480.10147431866,9601.722287992976,9801.491320587684,10074.33028548747,10324.34803542498,10426.083931567144"
2024-10-01,"9295.993792593496,9480.10147431866,9601.722287992976,9801.491320587684,10084.213760757935,10324.34803542498,10426.083931567144"
2024-10-02,"9295.993792593496,9480.10147431866,9601.722287992976,9801.491320587684,10084.213760757935,10324.34803542498,10426.083931567144"
2024-10-03,"9295.993792593496,9480.10147431866,9601.722287992976,9801.491320587684,10084.213760757935,10324.34803542498,10426.083931567144"
2024-10-04,"9295.993792593496,9480.10147431866,9601.722287992976,9801.491320587684,10084.213760757935,10324.34803542498,10426.083931567144"
2024-10-07,"9295.993792593496,9480.10147431866,9601.722287992976,9801.491320587684,10084.213760757935,10314.229206043468,10426.083931567144"
2024-10-08,"9295.993792593496,9480.10147431866,9601.722287992976,9801.491320587684,10084.213760757935,10314.229206043468"
2024-10-09,"9295.993792593496,9480.10147431866,9601.722287992976,9801.491320587684,10084.213760757935,10314.229206043468,10426.083931567144"
2024-10-10,"9295.993792593496,9480.10147431866,9601.722287992976,9801.491320587684,10084.213760757935,10314.229206043468,10426.083931567144"
2024-10-11,"9295.993792593496,9480.10147431866,9601.722287992976,9801.491320587684,10084.213760757935,10314.229206043468,10426.083931567144"
2024-10-14,"9295.993792593496,9480.10147431866,9601.722287992976,9801.491320587684,10084.213760757935,10314.229206043468,10426.083931567144"
2024-10-15,"9295.993792593496,9480.10147431866,9601.722287992976,9801.491320587684,10084.213760757935,10314.229206043468,10426.083931567144"
2024-10-16,"9295.993792593496,9601.722287992976,9801.491320587684,10084.213760757935,10314.229206043468,10426.083931567144"
2024-10-17,"9295.993792593496,9601.722287992976,9801.491320587684,10084.213760757935,10314.229206043468"
2024-10-18,"9295.993792593496,9601.722287992976,9801.491320587684,10084.213760757935,10314.229206043468"
2024-10-21,"9295.993792593496,9601.722287992976,9801.491320587684,10084.213760757935,10314.229206043468"
2024-10-22,"9295.993792593496,9601.722287992976,9801.491320587684,10084.213760757935,10314.229206043468,10497.894962400947"
2024-10-23,"9601.722287992976,9801.491320587684,10084.213760757935,10314.229206043468,10497.894962400947,10643.004254639283"
2024-10-24,"9601.722287992976,10084.213760757935,10314.229206043468,10487.606040754265,10643.004254639283"
2024-10-25,"9601.722287992976,10084.213760757935,10314.229206043468,10487.606040754265,10643.004254639283"
2024-10-28,"9295.993792593496,9601.722287992976,10084.213760757935,10314.229206043468,10487.606040754265,10643.004254639283"
2024-10-29,"9295.993792593496,9601.722287992976,10084.213760757935,10314.229206043468,10497.894962400947,10643.004254639283"
2024-10-30,"9601.722287992976,10084.213760757935,10324.34803542498,10497.894962400947,10643.004254639283"
2024-10-31,"9601.722287992976,10084.213760757935,10324.34803542498,10497.894962400947,10643.004254639283"
2024-11-01,"9295.993792593496,9601.722287992976,10084.213760757935,10324.34803542498,10426.083931567144,10497.894962400947,10643.004254639283"
2024-11-04,"9295.993792593496,9601.722287992976,10084.213760757935,10324.34803542498,10426.083931567144,10497.894962400947,10643.004254639283"
2024-11-05,"9295.993792593496,9601.722287992976,10084.213760757935,10324.34803542498,10426.083931567144,10497.894962400947,10643.004254639283"
2024-11-06,"9295.993792593496,9601.722287992976,10084.213760757935,10324.34803542498,10497.894962400947,10643.004254639283"
2024-11-07,"9295.993792593496,9601.722287992976,10084.213760757935,10324.34803542498,10497.894962400947,10643.004254639283"
2024-11-08,"9295.993792593496,9601.722287992976,10084.213760757935,10324.34803542498,10497.894962400947,10643.004254639283"
2024-11-11,"9295.993792593496,9601.722287992976,10074.33028548747,10324.34803542498,10497.894962400947,10643.004254639283"
2024-11-12,"9295.993792593496,9601.722287992976,10074.33028548747,10324.34803542498,10426.083931567144,10497.894962400947,10632.5731122766"
2024-11-13,"9295.993792593496,9601.722287992976,10074.33028548747,10324.34803542498,10426.083931567144,10497.894962400947,10632.5731122766"
2024-11-14,"9601.722287992976,10084.213760757935,10324.34803542498,10426.083931567144,10497.894962400947,10632.5731122766"
2024-11-15,"9601.722287992976,10084.213760757935,10324.34803542498,10426.083931567144,10497.894962400947,10632.5731122766"
2024-11-18,"9601.722287992976,10084.213760757935,10324.34803542498,10426.083931567144,10497.894962400947,10632.5731122766"
2024-11-19,"9600.766262151623,10088.461407658486,10321.832371929264,10430.590762745625,10500.396544375806,10641.41274068787"
2024-11-20,"9600.766262151623,10078.852958745612,10321.832371929264,10430.590762745625,10500.396544375806,10641.41274068787"
2024-11-21,"9600.766262151623,10078.852958745612,10175.350697510705,10321.832371929264,10430.590762745625,10500.396544375806,10641.41274068787"
2024-11-22,"9600.766262151623,10078.852958745612,10175.350697510705,10321.832371929264,10430.590762745625,10500.396544375806,10641.41274068787"
2024-11-25,"9600.766262151623,10078.852958745612,10175.350697510705,10321.832371929264,10430.590762745625,10500.396544375806,10641.41274068787"
2024-11-26,"9600.766262151623,10002.31408227663,10078.852958745612,10175.350697510705,10321.832371929264,10430.590762745625,10500.396544375806,10641.41274068787"
2024-11-28,"9600.766262151623,10002.31408227663,10078.852958745612,10175.350697510705,10321.832371929264,10430.590762745625,10500.396544375806,10641.41274068787"
2024-11-29,"9600.766262151623,10002.31408227663,10078.852958745612,10175.350697510705,10321.832371929264,10430.590762745625,10500.396544375806,10641.41274068787"
2024-12-02,"9600.766262151623,10002.31408227663,10078.852958745612,10175.350697510705,10321.832371929264,10430.590762745625,10500.396544375806,10641.41274068787"
2024-12-03,"9600.766262151623,10002.31408227663,10078.852958745612,10175.350697510705,10321.832371929264,10430.590762745625,10500.396544375806,10641.41274068787"
2024-12-04,"9600.766262151623,10002.31408227663,10078.852958745612,10194.76083095602,10321.832371929264,10430.590762745625,10500.396544375806,10631.277650058284"
2024-12-05,"9600.766262151623,10002.31408227663,10078.852958745612,10175.350697510705,10321.832371929264,10420.656463111109,10500.396544375806,10631.277650058284"
2024-12-06,"9603.354348059898,10000.20261102026,10075.472853056219,10197.085435814632,10327.907572829106,10429.07935635371,10499.701349377792,10626.434438525315"
2024-12-09,"9601.749994270995,9998.438745574214,10076.858693592196,10199.264679377078,10323.157559620995,10426.316204785648,10500.63148993828,10628.185144105031"
2024-12-10,"9601.749994270995,9998.438745574214,10076.858693592196,10199.264679377078,10323.157559620995,10426.316204785648,10500.63148993828,10628.185144105031"
2024-12-11,"9850.41859572311,9998.438745574214,10076.858693592196,10199.264679377078,10323.157559620995,10426.316204785648,10500.63148993828,10650.854919014395"
2024-12-12,"9752.957918655491,9850.41859572311,9998.438745574214,10076.858693592196,10177.556090134187,10323.157559620995,10426.316204785648,10500.63148993828,10650.854919014395"
2024-12-13,"9875.285520598713,10002.18093470221,10077.929691666406,10177.852015058637,10326.599166209426,10422.936218969466,10501.871449961418,10649.171920212539"
2024-12-16,"9875.285520598713,10002.18093470221,10077.929691666406,10177.852015058637,10326.599166209426,10422.936218969466,10501.871449961418,10649.171920212539"
2024-12-17,"9875.285520598713,10002.18093470221,10077.929691666406,10177.852015058637,10326.599166209426,10422.936218969466,10501.871449961418,10649.171920212539"
2024-12-18,"9950.073270164066,10002.18093470221,10077.929691666406,10177.852015058637,10326.599166209426,10422.936218969466,10501.871449961418,10649.171920212539"
2024-12-19,"9850.235863508145,9997.656409850633,10072.192002467524,10172.437907733569,10324.680592555842,10427.439451037688,10498.678817740176,10649.210493689712"
2024-12-20,"9997.596826929788,10073.695688574137,10176.062642998324,10325.040276784333,10423.372655489211,10502.712401561083,10649.740410549557"
2024-12-23,"9797.465210791703,9997.596826929788,10073.695688574137,10176.062642998324,10325.040276784333,10423.372655489211,10502.712401561083,10649.740410549557"
2024-12-24,"9797.465210791703,9997.596826929788,10073.695688574137,10176.062642998324,10325.040276784333,10423.372655489211,10502.712401561083,10649.740410549557"
2024-12-27,"9797.465210791703,9997.596826929788,10073.695688574137,10176.062642998324,10325.040276784333,10423.372655489211,10502.712401561083,10649.740410549557"
2024-12-30,"9797.465210791703,9997.596826929788,10099.190479385908,10176.062642998324,10325.040276784333,10423.372655489211,10496.077753139269,10649.740410549557"
2025-01-02,"9797.465210791703,9997.596826929788,10073.695688574137,10176.062642998324,10325.040276784333,10423.372655489211,10496.077753139269,10649.740410549557"
2025-01-03,"9797.465210791703,9853.343799445578,9997.596826929788,10099.190479385908,10176.062642998324,10325.040276784333,10423.372655489211,10496.077753139269,10649.740410549557"
2025-01-06,"9674.422489912286,9797.465210791703,9853.343799445578,9997.596826929788,10099.190479385908,10176.062642998324,10325.040276784333,10423.372655489211,10496.077753139269,10649.740410549557"
2025-01-07,"9672.202694143703,9801.161761467916,9849.105210387992,10001.316740243525,10099.401107657734,10177.141746716801,10327.221276606666,10428.501837193917,10501.452654979043,10626.642128975873"
2025-01-08,"9672.202694143703,9801.161761467916,9849.105210387992,10001.316740243525,10099.401107657734,10177.141746716801,10327.221276606666,10428.501837193917,10501.452654979043,10626.642128975873"
2025-01-09,"9672.202694143703,9849.105210387992,10001.316740243525,10099.401107657734,10177.141746716801,10327.221276606666,10428.501837193917,10501.452654979043,10626.642128975873"
2025-01-10,"9672.202694143703,9849.105210387992,10001.316740243525,10078.302370037865,10177.141746716801,10327.221276606666,10428.501837193917,10501.452654979043,10626.642128975873"
2025-01-13,"9672.202694143703,9849.105210387992,10001.316740243525,10078.302370037865,10177.141746716801,10327.221276606666,10428.501837193917,10501.452654979043,10626.642128975873"
2025-01-14,"9672.202694143703,9849.105210387992,10001.316740243525,10078.302370037865,10177.141746716801,10327.221276606666,10428.501837193917,10501.452654979043,10626.642128975873"
2025-01-15,"9672.202694143703,9801.161761467916,9849.105210387992,10001.316740243525,10078.302370037865,10177.141746716801,10327.221276606666,10428.501837193917,10501.452654979043,10626.642128975873"
2025-01-16,"9672.202694143703,9801.161761467916,9849.105210387992,10001.316740243525,10078.302370037865,10177.141746716801,10327.221276606666,10428.501837193917,10501.452654979043,10626.642128975873"
2025-01-17,"9672.202694143703,9801.161761467916,9849.105210387992,10001.316740243525,10078.302370037865,10177.141746716801,10327.221276606666,10428.501837193917,10501.452654979043,10626.642128975873"
